Company,Model,Display Height,Display Width,Display Size,Display Quality,Display Type,Processor Name,Processor Generation,Memory,Ram,Videocard,Videocard Storage,Illuminated keyboard,Price,Website index
Asus,ZenBook,1080,1920,14.0,FullHD,,Ryzen 7,5800H,512,16,Radeon Graphics,,1,413000,3
HP,,1080,1920,15.6,FullHD,,Core i5,1135G7,256,8,Intel Iris Plus Graphics,,0,245000,3
Acer,Predator Helios 300,1080,1920,15.6,FullHD,,Core i7,12700H,512,16,GeForce RTX3060,6,0,533000,3
MSI,Katana GF66,1080,1920,15.6,FullHD,,Core i7,12650H,512,16,Geforce RTX3050Ti,4,1,479000,3
MSI,GF63 Thin,768,1366,15.6,HD,,Core i5,11400H,256,8,Geforce RTX3050,4,1,370000,3
Acer,Aspire,900,1600,17.3,HD+,,Intel,N6000,512,20,Intel Iris Plus Graphics,,0,255000,3
Lenovo,ThinkBook Plus,1080,1920,13.3,FullHD,,Core i5,10210U,256,8,Intel UHD Graphics,,1,365000,3
MSI,Katan GF66,1080,1920,15.6,FullHD,,Core i7,12650H,512,8,GeForce RTX3050,4,1,499000,3
Dell,Inspiron 3511,1080,1920,15.6,FullHD,,Core i7,1165G7,512,12,Intel Iris Plus Graphics,,0,399000,3
Asus,VivoBook K3500P,1080,1920,15.6,FullHD,,Core i5,11300H,512,8,Intel Iris Plus Graphics,,1,450000,3
Lenovo,IP3 15ITL05,1080,1920,15.6,FullHD,,Core i3,1115G4,256,8,Intel Iris Plus Graphics,,0,189000,3
Acer,Swift 3,1080,1920,14.0,FullHD,,Core i7,1165G7,256,8,Iris Xe Graphics,,1,338000,3
HP,,1080,1920,17.3,FullHD,,Ryzen 7,5700U,256,8,Radeon Graphics,,0,319000,3
HP,Envy X360,1080,1920,15.6,FullHD,,Core i5,1135G7,256,8,Intel UHD Graphics,,1,335000,3
Apple,MacBook Pro 14 2021 MKGQ3,1964,3024,14.2,,,M1 Pro,Chip,1,16,,,0,873000,3
Apple,MacBook Pro 16 MK1F3,2234,3456,16.2,,,M1 Pro,Chip,1,16,,,0,905000,3
Apple,MacBook Pro MK1E3,2234,3456,16.2,,,Apple M1,Pro,512,16,,,0,825000,3
Apple,MacBook Pro MKGP3,1964,3024,14.2,,,Apple M1,Pro,512,16,,,0,705000,3
Apple,MacBook Pro 16 2021 MK1A3 M1 MAX,2234,3456,16.2,,,M1 MAX,Chip,1,32,,,0,1269000,3
Apple,MacBook Pro 16 2021 MK193,2234,3456,16.2,,,M1 Pro,Chip,1,16,,,0,898000,3
Dell,Latitude 3510,1080,1920,15.6,FullHD,,Core i5,10210U,256,8,Intel UHD Graphics,,0,222000,3
Lenovo,IP3 14ITL6,1080,1920,14.0,FullHD,,Core i7,1165G7,512,8,Intel Iris Plus Graphics,,0,291000,3
Apple,MacBook Pro 16 2021 MK183,2234,3456,16.2,,,M1 Pro,Chip,512,16,,,0,795000,3
Acer,Predator Helios,1080,1920,15.6,FullHD,,Core i9,11900H,512,16,GeForce RTX3060,6,1,648000,3
Asus,VivoBook X712JA,1080,1920,17.3,FullHD,,Core i5,1035G1,256,12,Intel UHD Graphics,,0,260000,3
MSI,GF63 Thin,1080,1920,15.6,FullHD,,Core i5,10500H,256,8,GeForce GTX1650,4,1,295000,3
Dell,Inspiron 3493,768,1366,14.0,HD,,Core i5,1035G4,128,4,Intel UHD Graphics,,0,213000,3
